position,title,source/name,source/icon,link,thumbnail,thumbnail_small,date,iso_date,source/authors/0
18,"Tarántula chilena ""viajó"" hasta Europa y aterró a un holandés: apareció en una caja de uvas",BioBioChile,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.biobiochile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.biobiochile.cl/noticias/sociedad/animales/2020/05/19/tarantula-chilena-viajo-europa-aterro-holandes-aparecio-una-caja-uvas.shtml,https://media.biobiochile.cl/wp-content/uploads/2020/05/araa2.jpg,https://news.google.com/api/attachments/CC8iL0NnNUJWVXhCY2w5RFdGZG9TbkZoVFJDRUF4aVdCaWdLTWdrUkFJU09rQ1FYWkFJ,"05/19/2020, 07:00 AM, +0000 UTC",2020-05-19T07:00:00Z,
19,"Chile, uno de los mayores exportadores de tarántulas en el mundo",El Mundo,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.elmundo.es&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elmundo.es/america/2011/01/21/noticias/1295639073.html,https://e01-elmundo.uecdn.es/america/imagenes/2011/01/21/noticias/1295639073_0.jpg,https://news.google.com/api/attachments/CC8iK0NnNUdiM3B1UldaUVZIbGpla3RuVFJDNUFoaldBeWdLTWdZUlVvZ1QwUU0,"01/21/2011, 08:00 AM, +0000 UTC",2011-01-21T08:00:00Z,
20,"“Entender que cada individuo, que cada especie, tiene su rol en la naturaleza nos transforma en mejores humanos”",Malargüe a Diario,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.malargueadiario.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.malargueadiario.com/entender-que-cada-individuo-que-cada-especie-tiene-su-rol-en-la-naturaleza-nos-transforma-en-mejores-humanos/,https://www.malargueadiario.com/wp-content/uploads/2021/03/ara%C3%B1a-pollito-768x488.jpg,https://news.google.com/api/attachments/CC8iK0NnNUtXa1IyUTIxaVduZGhUbk0wVFJDNUF4aTNCU2dLTWdhcFJKU3VvUWM,"03/24/2021, 07:00 AM, +0000 UTC",2021-03-24T07:00:00Z,Gustavo A. Trujillo Yánez
21,Tiempo de arañas pollito: atemorizantes pero inofensivas para el ser humano,LM Neuquén,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.lmneuquen.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.lmneuquen.com/tiempo-aranas-pollito-atemorizantes-pero-inofensivas-el-ser-humano-n667685,https://media.lmneuquen.com/p/70fbb3cc3fd92ab57029785de5e7ebcc/adjuntos/195/imagenes/004/303/0004303337/1200x675/smart/arana-pollito-1jpg.jpg,https://news.google.com/api/attachments/CC8iK0NnNTJUbk5ZUm1aNmREQjZiVVpIVFJDZkF4ampCU2dLTWdZQlFJcXNyUVU,"11/25/2019, 08:00 AM, +0000 UTC",2019-11-25T08:00:00Z,
22,Alfredo Ugarte y sus “bichos raros” celebraron el Día del Médico Veterinario en la Universidad Mayor,araucanianoticias.cl,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://araucanianoticias.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://araucanianoticias.cl/2013/alfredo-ugarte-y-sus-bichos-raros-celebraron-el-da-del-mdico-veterinario-en-la-universidad-mayor/100433537,https://araucanianoticias.cl/wp-content/uploads/2013/10/IMG_5101.jpg,https://news.google.com/api/attachments/CC8iL0NnNXpjbloxYkd4cmJsZ3hlR0pXVFJEeEFoaUFCU2dLTWdrSk1JNkZtdXBFU1FJ,"10/04/2013, 07:00 AM, +0000 UTC",2013-10-04T07:00:00Z,
23,«Me saqué la recon…»: Cecilia Bolocco reveló que tuvo un grave accidente,pudahuel.cl,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.pudahuel.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.pudahuel.cl/noticias/2022/11/me-saque-la-recon-cecilia-bolocco-revelo-que-tuvo-un-grave-accidente/,https://www.pudahuel.cl/wp-content/uploads/2022/11/Cecilia-Bolocco-accidente-1.jpg,https://news.google.com/api/attachments/CC8iK0NnNDVjVm8yVEVGVVRFcENMWFJZVFJDZkF4ampCU2dLTWdhbFJJVE5yUVE,"11/18/2022, 08:00 AM, +0000 UTC",2022-11-18T08:00:00Z,
24,Rescataron a una araña pollito de los piedrazos de niños en Mendoza: ¿por qué hay que cuidarlas y no matarlas?,Vía País,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://viapais.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://viapais.com.ar/mendoza/rescataron-a-una-arana-pollito-de-los-piedrazos-de-ninos-en-mendoza-por-que-hay-que-cuidarlas-y-no-matarlas/,https://viapais.com.ar/_next/image/?url=https%3A%2F%2Fviapais.com.ar%2Fresizer%2Fv2%2FEWEA7C2AENCG7IGGVCLTGWKDF4.jpg&w=980&q=60,https://news.google.com/api/attachments/CC8iK0NnNTRNbUpwVmxsSFowWjRUM2xuVFJEeEF4anFCQ2dLTWdZTmM0cUpOUVU,"12/15/2023, 08:00 AM, +0000 UTC",2023-12-15T08:00:00Z,
25,El preocupante accidente que sufrió Cecilia Bolocco,elquehaydecierto.cl,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.elquehaydecierto.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elquehaydecierto.cl/noticia/ninguna/el-preocupante-accidente-que-sufrio-cecilia-bolocco,,,"11/17/2022, 08:00 AM, +0000 UTC",2022-11-17T08:00:00Z,
26,Esta vez no fueron ballenas: aparecieron arañas pollito en una playa de Puerto Madryn y el video es furor,LM Neuquén,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.lmneuquen.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.lmneuquen.com/patagonia/esta-vez-no-fueron-ballenas-aparecieron-aranas-pollito-una-playa-puerto-madryn-y-el-video-es-furor-n1234388,https://media.lmneuquen.com/p/b7171ace5722c3030b71e17b55ec9ac0/adjuntos/195/imagenes/008/218/0008218666/1200x675/smart/arana-pollito-la-playa-el-doradillo-puerto-madryn-video-viral.jpg,https://news.google.com/api/attachments/CC8iK0NnNXJjRmcwVW1OU1FXTTJYMk5RVFJDZkF4ampCU2dLTWdhcGM1YU9yUWM,"04/09/2026, 11:15 AM, +0000 UTC",2026-04-09T11:15:00Z,
27,Video | Una pasajera inesperada: una culebra salió de su motor cuando manejaba en Chubut,Diario Río Negro,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.rionegro.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.rionegro.com.ar/sociedad/video-una-pasajera-inesperada-una-culebra-salio-de-su-motor-cuando-manejaba-en-chubut-3944841/,https://www.rionegro.com.ar/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-26-at-8.46.04-PM.jpeg?w=215&h=120&crop=1,https://news.google.com/api/attachments/CC8iJkNnNVdUWE5uVGxwUE9YUjJSbEZ6VFJCNEdOY0JLQW95QXcwVEJB,"12/26/2024, 08:00 AM, +0000 UTC",2024-12-26T08:00:00Z,
28,"¡Que susto! Vieron una enorme ""araña pollito"" por el monumento a Güemes",Informate Salta,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://informatesalta.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://informatesalta.com.ar/sociedad/-que-susto--vieron-una-enorme--arana-pollito--por-el-monumento-a-guemes_a695d555e583e698128f85550,https://flex-assets.tadevel-cdn.com/695d555e583e698128f854ff/image.jpg,https://news.google.com/api/attachments/CC8iK0NnNVdYM013VmtORllWQkNWbDl2VFJDdEF4aV9CU2dLTWdZQklvNkVPZ1k,"01/01/2025, 08:00 AM, +0000 UTC",2025-01-01T08:00:00Z,
29,"Furor: esta vez no fueron ballenas, apareció una araña digna de un cuento",La Arena,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.laarena.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.laarena.com.ar/la-region/furor-esta-vez-no-fueron-ballenas-aparecio-una-arana-digna-de-un-cuento-2026491420,https://pxcdn.laarena.com.ar/042026/1775754190484.webp?cw=338&ch=191&extw=jpg,https://news.google.com/api/attachments/CC8iK0NnNTJaVEZtVFRFd1NIcEdUbmxwVFJDX0FSalNBaWdLTWdhdFU1S1BLUWM,"04/09/2026, 05:06 PM, +0000 UTC",2026-04-09T17:06:54Z,
30,"¿Es la hermana? Apareció otra araña pollito, ahora en Los Antiguos",La Opinión Austral,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://laopinionaustral.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://laopinionaustral.com.ar/santa-cruz/es-la-hermana-aparecio-otra-arana-pollito-ahora-en-los-antiguos-275139.html,https://laopinionaustral.com.ar/media/uploads/2023/09/arana-los-antiguos2.jpeg,https://news.google.com/api/attachments/CC8iK0NnNTRjR0pmVnpSWFRFeExaVkkwVFJDTEF4aThBeWdLTWdhQmRKS05NUWM,"11/26/2020, 08:00 AM, +0000 UTC",2020-11-26T08:00:00Z,
31,En Entre Ríos hay ocho especies de tarántulas,Uno Entre Rios,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.unoentrerios.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.unoentrerios.com.ar/la-provincia/en-rios-hay-ocho-especies-tarantulas-n10066014.html,https://media.lacapital.com.ar/p/a60cb7a7761dd3f894396e0f88659c8d/adjuntos/205/imagenes/100/666/0100666938/arana-barrio-vicoer-1jpeg.jpeg,https://news.google.com/api/attachments/CC8iK0NnNUlOMkp4UVc1VVNWTXpaa3hEVFJDZkF4ampCU2dLTWdZaGRKU09yUWM,"05/24/2023, 07:00 AM, +0000 UTC",2023-05-24T07:00:00Z,
32,"Las arañas no son agresivas, salvo se sientan amenazadas, explica profesional",Diario HOY – En Paraguay y el Mundo,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.hoy.com.py&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.hoy.com.py/nacionales/las-aranas-no-son-agresivas-salvo-se-sientan-amenazadas-explica-profesional,https://hoypyspace.sfo2.cdn.digitaloceanspaces.com/imagenes/KwEzMWT-1024x576-1.jpg,https://news.google.com/api/attachments/CC8iK0NnNUVjbkF6ZDJ4a1pHZ3lNbTlUVFJDZkF4ampCU2dLTWdZQmhwVHR0UWM,"01/18/2023, 08:00 AM, +0000 UTC",2023-01-18T08:00:00Z,
33,Estudian disminución de población de Tarántula argentina,CONICET,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.conicet.gov.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.conicet.gov.ar/estudian-disminucion-de-poblacion-de-tarantula-argentina/,https://www.conicet.gov.ar/wp-content/uploads/destacadas-divulgacion/2013/03/G-vachoni-hembra.jpg,https://news.google.com/api/attachments/CC8iK0NnNW5hemt6TFdsVVdFNWZlbTV1VFJEWUFoaWNCQ2dLTWdZUmRJeUtOUVk,"03/14/2013, 07:00 AM, +0000 UTC",2013-03-14T07:00:00Z,
34,"ARAÑA ""POLLITO"" DOBLE PECHUGA, SORPRENDIÓ A VECINO EN EL SECTOR RURAL DE PARERA",InfoTec 4.0,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://infotecrealico.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://infotecrealico.com.ar/contenido/15604/arana-pollito-doble-pechuga-sorprendio-a-vecino-en-el-sector-rural-de-parera,https://infotecrealico.com.ar/download/multimedia.normal.b3c4880fae2494ce.46425f494d475f313537363933353334363232375f6e6f726d616c2e6a7067.jpg,https://news.google.com/api/attachments/CC8iK0NnNVphWFZvZEVFMWNEbHJSVFowVFJEZ0F4aUFCU2dLTWdhWllKVEtyQWM,"12/21/2019, 01:49 PM, +0000 UTC",2019-12-21T13:49:19Z,
35,Video: pánico por el incendio de un depósito de garrafas,0223.com.ar,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.0223.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.0223.com.ar/nota/2026-3-25-8-16-0-video-panico-por-el-incendio-de-un-deposito-de-garrafas,https://pxcdn.0223.com.ar/f/032026/1774438352749.webp?cw=748&ch=420&cma=1&extw=jpg,https://news.google.com/api/attachments/CC8iK0NnNVdiemh1VGs4MVdHVjFabXREVFJDZkF4ampCU2dLTWdZVlFJN3JwUWM,"03/25/2026, 07:00 AM, +0000 UTC",2026-03-25T07:00:00Z,
36,Encontraron el cuerpo de la joven que había desaparecido mientras buceaba en Puerto Madryn,0223.com.ar,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.0223.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.0223.com.ar/nota/2026-2-18-15-39-0-encontraron-el-cuerpo-de-la-joven-que-habia-desaparecido-mientras-buceaba-en-puerto-madryn,https://pxcdn.0223.com.ar/f/022026/1771439914483.webp?cw=748&ch=420&cma=1&extw=jpeg,https://news.google.com/api/attachments/CC8iK0NnNXRjM0EwVUVGeGRHMVhlSGRPVFJDZkF4ampCU2dLTWdhdFZaYk9wUWc,"02/18/2026, 08:00 AM, +0000 UTC",2026-02-18T08:00:00Z,
37,"Amalia Granata: ""No tengo problema con el sexo casual""",Infobae,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infobae.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.infobae.com/2013/08/02/722962-amalia-granata-no-tengo-problema-el-sexo-casual/,https://www.infobae.com/resizer/v2/MQU3GVVJZVADZHOREBR3GL42VU?auth=307b924405c6aa04fc9c3a1da3ea1dffe88aad0be575d91a5dee685407b05940&smart=true&width=1200&height=675&quality=85,https://news.google.com/api/attachments/CC8iL0NnNUdjREJHWmtacVZrSTNiRTVxVFJDZkF4ampCU2dLTWdrdEVZQVJsZUo3Q0FJ,"08/02/2013, 07:00 AM, +0000 UTC",2013-08-02T07:00:00Z,
38,"Floppy Tesouro: ""Cuando el físico no sea el mismo, será bueno tener cerebro""",Infobae,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infobae.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.infobae.com/2015/02/25/1629050-floppy-tesouro-cuando-el-fisico-no-sea-el-mismo-sera-bueno-tener-cerebro/,https://www.infobae.com/resizer/v2/IWJJKNC6R5FYJPC33NJ3W7QWKU?auth=d86c5ac09b941f1602b0b473652c2fabf73b94e02747888c9003868988bcac1d&smart=true&width=1200&height=675&quality=85,https://news.google.com/api/attachments/CC8iI0NnNW1TMXBpU2s5YVVGb3pUMjUyVFJDZkF4ampCU2dLTWdB,"02/25/2015, 08:00 AM, +0000 UTC",2015-02-25T08:00:00Z,
